AS_ID	Gene_ID	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	MeanIncLevel_1	MeanIncLevel_2	pvalue	Log2FC	deltaPSI
TLR5_SE_276169	TLR5	chr1	-	223141647	223141763	223137177	223137263	223143195	223143282	0.432931034482759	0.578398058252427	1.71601980299159e-11	0.417925485750487	0.145467023769669
TSPAN5_SE_3216	TSPAN5	chr4	-	98486737	98486884	98482004	98482175	98507677	98507728	0.272701149425287	0.480669902912621	2.20384110462848e-09	0.817725690957316	0.207968753487334
RHOT1_SE_59484	RHOT1	chr17	+	32209349	32209445	32208106	32208309	32211115	32211238	0.536563218390805	0.675242718446602	4.09522291663131e-10	0.331658016655371	0.138679500055797
NAALADL1_SE_100477	NAALADL1	chr11	-	65046444	65046526	65046188	65046362	65047646	65047738	0.731505747126437	0.528699029126214	3.4476457408161e-10	-0.468422521607964	-0.202806718000223
C14orf159_SE_231701	C14orf159	chr14	+	91145220	91145313	91114012	91114283	91157638	91157690	0.357471264367816	0.474854368932039	2.66171455566868e-09	0.409657852985335	0.117383104564223
MOSPD1_SE_275614	MOSPD1	chrX	-	134891478	134891640	134887625	134889192	134896816	134897034	0.184712643678161	0.317233009708738	5.41795540801282e-09	0.780260275673212	0.132520366030577
EED_SE_34074	EED	chr11	+	86268455	86268561	86266082	86266216	86276979	86277138	0.560367816091954	0.670621359223301	4.45128222231979e-08	0.259124334493364	0.110253543131347
UPRT_SE_81832	UPRT	chrX	+	75294562	75294620	75293471	75293514	75296341	75296411	0.416114942528736	0.283	1.14258752962051e-07	-0.556180042883889	-0.133114942528736
ZNF195_SE_145307	ZNF195	chr11	-	3360719	3360788	3357926	3360565	3361742	3361889	0.500310344827586	0.364864077669903	8.8042377525766e-11	-0.455464164178682	-0.135446267157683
RNF146_SE_194341	RNF146	chr6	+	127285207	127285348	127280230	127280340	127286049	127286177	0.356425287356322	0.242242718446602	1.79284590848742e-08	-0.557146395140447	-0.11418256890972
ANKRD11_SE_279938	ANKRD11	chr16	-	89291680	89291777	89291012	89291183	89305205	89305344	0.385528735632184	0.223718446601942	4.29771749525341e-11	-0.785154178290747	-0.161810289030242
SMPDL3A_SE_134080	SMPDL3A	chr6	+	122806232	122806357	122804908	122805089	122809090	122809719	0.397045977011494	0.581825242718447	4.1322768308159e-08	0.55127981188024	0.184779265706952
ZBTB43_SE_180334	ZBTB43	chr9	+	126808792	126808915	126805005	126805132	126832486	126838208	0.368965517241379	0.510893203883495	2.25851666109109e-07	0.469535753254814	0.141927686642116
POLR3GL_SE_87391	POLR3GL	chr1	+	145974824	145974991	145964702	145964768	145977482	145977539	0.605954022988506	0.760776699029126	1.57388294919141e-08	0.32826472742758	0.15482267604062
HMGCR_SE_222620	HMGCR	chr5	+	75355055	75355214	75354502	75354697	75355364	75355522	0.363471264367816	0.519708737864078	1.78586585152601e-07	0.515862004449661	0.156237473496262
CLK2_SE_61349	CLK2	chr1	-	155268707	155268792	155268292	155268359	155269487	155269716	0.666632183908046	0.551669902912621	3.1354834726661e-13	-0.273085695613269	-0.114962280995425
MASTL_SE_203181	MASTL	chr10	+	27173117	27173259	27169943	27171083	27180952	27181066	0.599206896551724	0.728893203883495	8.99353466488525e-09	0.282653220420595	0.129686307331771
CNOT4_SE_223334	CNOT4	chr7	-	135363853	135364066	135361794	135363186	135393917	135394415	0.285965517241379	0.40921359223301	1.95405427128408e-09	0.517012873618402	0.12324807499163
CCDC153_SE_128662	CCDC153	chr11	-	119193765	119193885	119193150	119193243	119194922	119194994	0.484264367816092	0.711378640776699	1.32214085645791e-08	0.554822804661294	0.227114272960607
CHTOP_SE_238831	CHTOP	chr1	+	153643226	153643364	153638294	153638448	153645063	153646306	0.582252873563218	0.742019417475728	2.33986381819402e-07	0.349811085876019	0.15976654391251
IFFO1_SE_40455	IFFO1	chr12	-	6549475	6549484	6548667	6548825	6549755	6549896	0.751137931034483	0.551009708737864	1.09546133678282e-07	-0.447000114174882	-0.200128222296619
PXK_SE_46321	PXK	chr3	+	58420535	58420568	58412900	58412963	58424751	58426127	0.428632183908046	0.295796116504854	1.07026786414124e-07	-0.535137067565311	-0.132836067403192
ST3GAL6_SE_150283	ST3GAL6	chr3	+	98771120	98771190	98770878	98770956	98772812	98772916	0.436528735632184	0.327252427184466	2.88778938907965e-10	-0.415672733637144	-0.109276308447718
NCK2_SE_154804	NCK2	chr2	+	105881327	105882049	105855047	105855289	105892981	105894274	0.241862068965517	0.358980582524272	3.58209322918468e-08	0.569721279565334	0.117118513558755
BAG6_SE_206455	BAG6	chr6	-	31639499	31639646	31639027	31639226	31640198	31640306	0.396609195402299	0.537349514563107	8.34938645420622e-08	0.438142655721091	0.140740319160808
STRN3_SE_88971	STRN3	chr14	-	30918965	30919106	30913523	30913657	30935162	30935304	0.721574712643678	0.541922330097087	2.21057084186593e-07	-0.413062685593303	-0.179652382546591
CREM_SE_161024	CREM	chr10	+	35201450	35201486	35179133	35179276	35206894	35207051	0.343850574712644	0.210640776699029	1.10822587957966e-07	-0.706997010740464	-0.133209798013615
PICALM_SE_83828	PICALM	chr11	-	85990249	85990378	85983865	85983973	85996825	85996929	0.572034482758621	0.412747572815534	1.07840629192123e-07	-0.470842385276401	-0.159286909943087
PPIL3_SE_207255	PPIL3	chr2	-	200885261	200885367	200881420	200881488	200885697	200885772	0.577954022988506	0.417446601941748	2.05820516870731e-08	-0.46936306322816	-0.160507421046758
SRSF10_SE_6027	SRSF10	chr1	-	23971337	23971439	23964346	23967723	23971849	23972012	0.582758620689655	0.433834951456311	3.2830129450795e-10	-0.425752154254507	-0.148923669233344
TTPAL_SE_236546	TTPAL	chr20	+	44478623	44478647	44475885	44475991	44479984	44480444	0.61783908045977	0.384766990291262	1.78429944787652e-08	-0.683246095753142	-0.233072090168508
NDST1_SE_24990	NDST1	chr5	+	150548217	150548388	150545311	150545486	150549677	150549787	0.644448275862069	0.757456310679612	5.54593591247515e-10	0.233098106862944	0.113008034817543
SP110_SE_19325	SP110	chr2	-	230170620	230170761	230168925	230169237	230172065	230172174	0.320701149425287	0.425155339805825	1.8315703748143e-09	0.406760533217242	0.104454190380538
PICALM_SE_83769	PICALM	chr11	-	85990249	85990399	85983865	85983973	85996825	85996929	0.674459770114943	0.52478640776699	1.02473861995123e-07	-0.362002038579511	-0.149673362347952
DGUOK_SE_205771	DGUOK	chr2	+	73957124	73957240	73950584	73950732	73958145	73958245	0.58883908045977	0.688873786407767	1.3794503060606e-08	0.226366256150522	0.100034705947997
ACP2_SE_234093	ACP2	chr11	-	47244734	47244867	47243238	47243321	47245304	47245394	0.722689655172414	0.825466019417476	7.51928335669506e-08	0.191832584127211	0.102776364245062
POLL_SE_68825	POLL	chr10	-	101585861	101586156	101582762	101582891	101587245	101587406	0.631310344827586	0.77695145631068	2.61800956852239e-07	0.299475070605603	0.145641111483093
ATXN7_SE_268692	ATXN7	chr3	+	63997620	63997687	63995504	63996483	63999449	64003460	0.55335632183908	0.437466019417476	3.10333402506097e-09	-0.339037813359736	-0.115890302421605
NSUN4_SE_248985	NSUN4	chr1	+	46346920	46347075	46344800	46345144	46352867	46353028	0.559149425287356	0.69131067961165	4.28835199045567e-08	0.306100337321584	0.132161254324294
TNRC6C_SE_5716	TNRC6C	chr17	+	78097744	78097861	78093619	78093763	78098342	78098537	0.352	0.509252427184466	2.81188292005963e-07	0.532805522477138	0.157252427184466
RPL17_SE_85918	RPL17	chr18	-	49491735	49491833	49491531	49491584	49492257	49492464	0.85216091954023	0.74173786407767	2.11838504294267e-07	-0.200216473143156	-0.11042305546256
ERMP1_SE_92864	ERMP1	chr9	-	5805026	5805217	5801175	5801328	5805610	5805785	0.656827586206897	0.756854368932039	1.32914036182446e-09	0.204501008598989	0.100026782725142
SF1_SE_209684	SF1	chr11	-	64765950	64766155	64764603	64765518	64766899	64767079	0.328666666666667	0.222174757281553	4.21779331813258e-12	-0.564930233806061	-0.106491909385113
AGER_SE_275428	AGER	chr6	-	32182246	32182336	32181523	32181632	32182567	32182698	0.525862068965517	0.650941747572816	1.08212391599038e-09	0.307844005840776	0.125079678607298
ATP11C_SE_173208	ATP11C	chrX	-	139731650	139731755	139726345	139728962	139737915	139738069	0.240183908045977	0.347038834951456	1.2824423091473e-10	0.530957618917869	0.106854926905479
C11orf30_SE_98994	C11orf30	chr11	+	76459935	76460085	76458182	76458358	76463820	76464080	0.445620689655172	0.545922330097087	8.9712429736549e-13	0.292879492568804	0.100301640441915
SYNJ1_SE_266065	SYNJ1	chr21	-	32642094	32642133	32641895	32641966	32645645	32645789	0.575494252873563	0.370640776699029	1.07291521161675e-07	-0.634779910335755	-0.204853476174534
QDPR_SE_90232	QDPR	chr4	-	17492231	17492340	17490661	17490745	17501718	17501859	0.518620689655172	0.67	9.53295679831302e-10	0.369481333907707	0.151379310344828
TSEN15_SE_52985	TSEN15	chr1	+	184072156	184072298	184054727	184054863	184072826	184074210	0.418137931034483	0.561417475728155	1.11828202502627e-09	0.42509505036923	0.143279544693673
RPS3_SE_264020	RPS3	chr11	+	75401639	75401733	75399490	75399577	75404671	75404868	0.462229885057471	0.641650485436893	2.26741924572951e-07	0.473177119380188	0.179420600379422
MRS2_SE_178492	MRS2	chr6	+	24422936	24423050	24418460	24418578	24423583	24426194	0.521333333333333	0.638466019417476	8.65579357428498e-11	0.292403731718808	0.117132686084142
MLX_SE_91152	MLX	chr17	+	42568469	42568559	42567618	42567655	42568836	42568943	0.51948275862069	0.636368932038835	1.04729050542722e-07	0.29278753646216	0.116886173418145
LINC00963_SE_223570	LINC00963	chr9	+	129493477	129493595	129488659	129489299	129503322	129503672	0.442873563218391	0.590300970873786	5.64880711934558e-08	0.414555834678631	0.147427407655396
EPT1_SE_216976	EPT1	chr2	+	26375039	26375148	26373366	26373629	26389004	26395891	0.230965517241379	0.487854368932039	1.29547865018515e-07	1.0787730724439	0.25688885169066
PATL1_SE_35490	PATL1	chr11	-	59655955	59656045	59655522	59655740	59656498	59656600	0.496919540229885	0.61878640776699	6.26786236301713e-08	0.31642923326163	0.121866867537105
ATF2_SE_32564	ATF2	chr2	-	175092542	175092616	175080659	175080765	175093060	175093267	0.574494252873563	0.43447572815534	1.19361076322173e-07	-0.403016876905323	-0.140018524718223
SMUG1_SE_182549	SMUG1	chr12	-	54187818	54187905	54183655	54183959	54188950	54188994	0.648747126436782	0.448699029126214	1.15833568716762e-07	-0.531908180823078	-0.200048097310568
UBXN11_SE_20002	UBXN11	chr1	-	26302812	26302918	26297961	26298062	26306591	26306704	0.692505747126437	0.570009708737864	1.74598138052385e-08	-0.280839551871747	-0.122496038388573
TP53_SE_220075	TP53	chr17	-	7673206	7673339	7670608	7670715	7673534	7673608	0.469367816091954	0.346242718446602	2.34060013458767e-07	-0.438935190313692	-0.123125097645352
OGFOD3_SE_58040	OGFOD3	chr17	-	82394330	82394543	82389209	82392534	82398195	82398319	0.77051724137931	0.635407766990291	1.71752252635326e-07	-0.278144514248579	-0.135109474389019
ASL_SE_87997	ASL	chr7	+	66086743	66086821	66086584	66086662	66087333	66087386	0.576057471264368	0.712126213592233	1.41868632736448e-08	0.305920208162582	0.136068742327865
GOSR2_SE_119904	GOSR2	chr17	+	46932066	46932199	46929519	46929584	46935028	46935169	0.733275862068966	0.61495145631068	1.24631499323865e-07	-0.25388351965322	-0.118324405758286
RPAIN_SE_67903	RPAIN	chr17	+	5425970	5426082	5422768	5422829	5432541	5433020	0.68864367816092	0.58721359223301	1.55388894520559e-09	-0.229872326073256	-0.10143008592791
TRAPPC13_SE_245839	TRAPPC13	chr5	+	65655635	65655653	65652500	65652545	65658367	65658501	0.714103448275862	0.564514563106796	6.2094276737757e-09	-0.339122285252193	-0.149588885169066
KMT2E_SE_49499	KMT2E	chr7	+	105038125	105038199	105014189	105014535	105040838	105041023	0.514505747126437	0.394009708737864	8.23141066000585e-08	-0.384956013020119	-0.120496038388573
PQLC1_SE_230178	PQLC1	chr18	-	79933968	79934022	79919183	79919400	79943328	79943462	0.533804597701149	0.36773786407767	1.41064004940404e-08	-0.537634000497583	-0.16606673362348
ZSCAN25_SE_276515	ZSCAN25	chr7	+	99619047	99619132	99618524	99618651	99619560	99619993	0.430114942528736	0.56173786407767	2.37390658969397e-07	0.385174798900331	0.131622921548934
OPTN_SE_73210	OPTN	chr10	+	13108961	13109015	13108137	13108289	13109111	13109288	0.506931034482759	0.39047572815534	5.51333060358723e-09	-0.376556615192235	-0.116455306327419
ZBTB49_SE_95332	ZBTB49	chr4	+	4315635	4315718	4313040	4313114	4320639	4321786	0.471034482758621	0.635339805825243	2.31853703917172e-07	0.431695732596012	0.164305323066622
TMEM106C_SE_154197	TMEM106C	chr12	+	47966088	47966229	47965281	47965345	47966682	47966732	0.645195402298851	0.76452427184466	1.04482975736672e-07	0.244826146683417	0.11932886954581
MLLT10_SE_250506	MLLT10	chr10	+	21688490	21688538	21681331	21681376	21713771	21713950	0.41135632183908	0.277718446601942	2.15990612296829e-08	-0.56676560845642	-0.133637875237139
NCOR2_SE_244884	NCOR2	chr12	-	124374412	124374463	124372021	124372610	124378236	124378384	0.631287356321839	0.446339805825243	4.34642875451411e-08	-0.500154380627684	-0.184947550496596
TSEN15_SE_52987	TSEN15	chr1	+	184072156	184072310	184054727	184054863	184072826	184074210	0.280781609195402	0.41452427184466	4.66974680764194e-09	0.562008134810574	0.133742662649258
PLD3_SE_29124	PLD3	chr19	+	40365717	40365930	40348424	40348768	40366418	40366510	0.626724137931034	0.743718446601942	3.34010136191524e-11	0.246925997260046	0.116994308670907
NDUFA5_SE_172066	NDUFA5	chr7	-	123546657	123546817	123545610	123545676	123557403	123557448	0.38535632183908	0.554747572815534	3.88427845097387e-08	0.525638391396145	0.169391250976454
CDC42BPB_SE_118310	CDC42BPB	chr14	-	102954197	102954275	102952497	102952603	102954601	102954688	0.148436781609195	0.29326213592233	1.81101074359968e-07	0.982342185702558	0.144825354313135
ZNF263_SE_235043	ZNF263	chr16	+	3286022	3286149	3283486	3284205	3288453	3288570	0.616770114942529	0.732116504854369	1.64513684553415e-07	0.24734038663965	0.11534638991184
MIS12_SE_66469	MIS12	chr17	+	5488195	5488589	5486373	5486684	5488822	5490810	0.378379310344828	0.529757281553398	1.4556381942298e-08	0.485498307937106	0.15137797120857
CD47_SE_72723	CD47	chr3	-	108049618	108049651	108043093	108047292	108050577	108050602	0.764793103448276	0.651233009708738	1.99955357523388e-07	-0.231895685012539	-0.113560093739538
IMMP1L_SE_104487	IMMP1L	chr11	-	31460625	31460714	31456259	31456386	31509518	31509628	0.47964367816092	0.673572815533981	2.49134621514934e-07	0.489870872423606	0.193929137373061
PLSCR3_SE_185856	PLSCR3	chr17	-	7393600	7393836	7393466	7393509	7394103	7394267	0.53483908045977	0.637932038834951	8.53733744059121e-08	0.254297850367377	0.103092958375181
PPP2R2D_SE_190253	PPP2R2D	chr10	+	131934893	131935006	131934457	131934555	131940030	131940196	0.282436781609195	0.388631067961165	7.69127470462882e-10	0.460473255180553	0.10619428635197
NBPF12_SE_151488	NBPF12	chr1	+	146987233	146987285	146985704	146985756	146987953	146988126	0.670804597701149	0.54673786407767	2.02518583247498e-07	-0.295043285007248	-0.12406673362348
GPR180_SE_209324	GPR180	chr13	+	94619149	94619330	94612189	94612390	94619467	94619517	0.473632183908046	0.61378640776699	2.61129161473641e-08	0.373969580577028	0.140154223858944
CCDC18_SE_65090	CCDC18	chr1	+	93270346	93270814	93264700	93264901	93278462	93278730	0.39448275862069	0.579135922330097	1.05233641640996e-07	0.553939739548186	0.184653163709407
LINC00963_SE_223578	LINC00963	chr9	+	129502396	129503139	129488659	129489299	129503322	129503672	0.402310344827586	0.517388349514563	2.13396343194902e-07	0.362938732710824	0.115078004686977
ZBTB8OS_SE_272615	ZBTB8OS	chr1	-	32633644	32633727	32627507	32627544	32650432	32650590	0.438827586206897	0.544417475728155	1.28284066977452e-07	0.311059156553639	0.105589889521259
IFI44L_SE_239283	IFI44L	chr1	+	78628950	78628999	78620381	78620571	78635336	78635489	0.59467816091954	0.483873786407767	1.45023222520654e-07	-0.297478310730619	-0.110804374511773
CNST_SE_245751	CNST	chr1	+	246641748	246641770	246634472	246634587	246647138	246648242	0.951275862068966	0.849184466019417	1.79941282108439e-08	-0.163785790772565	-0.102091396049548
