AS_ID	Gene_ID	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	MeanIncLevel_1	MeanIncLevel_2	pvalue	Log2FC	deltaPSI
NUP214_MXE_95625	NUP214	chr9	+	131222777	131222930	131228159	131228331	131215211	131215368	131230629	131230769	0.292494252873563	0.134105263157895	1.20745615768667e-07	-1.12504241888107	-0.158388989715669
SEC14L1_MXE_95841	SEC14L1	chr17	+	77196201	77196311	77200483	77200673	77194676	77194911	77203569	77203658	0.18764367816092	0.302473684210526	3.32872996068878e-09	0.688813944919396	0.114830006049607
MFN2_MXE_95976	MFN2	chr1	+	12001400	12001554	12003991	12004118	11998987	11999095	12004508	12004613	0.345	0.487105263157895	1.06280906893735e-09	0.49763720964882	0.142105263157895
MFN2_MXE_95977	MFN2	chr1	+	12004824	12004927	12005710	12005931	12004508	12004613	12006537	12006693	0.642034482758621	0.500894736842105	1.80500903564269e-07	-0.358143331987782	-0.141139745916515
GMEB2_MXE_96367	GMEB2	chr20	-	63595609	63595767	63597756	63597860	63593010	63593082	63602964	63603092	0.819218390804598	0.634684210526316	2.06313723327148e-07	-0.36820915090871	-0.184534180278282
QARS_MXE_9712	QARS	chr3	-	49103862	49103972	49104372	49104471	49103630	49103706	49104616	49105129	0.119632183908046	0.261789473684211	8.38889973971285e-08	1.12980152790425	0.142157289776165
NOC2L_MXE_98847	NOC2L	chr1	-	957098	957273	958928	959081	956893	957025	959214	959299	0.0722413793103448	0.187473684210526	1.44923516328415e-08	1.37579075419889	0.115232304900181
NCOA7_MXE_98957	NCOA7	chr6	+	125920942	125921068	125922681	125922834	125915332	125915480	125927662	125927758	0.563931034482759	0.334157894736842	6.83068364589954e-10	-0.754988780750268	-0.229773139745917
LSG1_MXE_99056	LSG1	chr3	-	194666451	194666572	194670008	194670135	194666202	194666289	194672063	194672477	0.367425287356322	0.500789473684211	2.30345118440069e-07	0.446753317296389	0.133364186327889
H3F3B_MXE_99074	H3F3B	chr17	-	75778809	75778963	75779046	75779184	75776433	75778723	75779656	75779935	0.239195402298851	0.403736842105263	9.20624502041289e-08	0.755225583745251	0.164541439806413
CLU_MXE_99393	CLU	chr8	-	27608937	27609086	27610474	27610600	27606353	27606524	27614654	27614811	0.263206896551724	0.377789473684211	8.98728268493466e-08	0.521385213508578	0.114582577132486
PSAP_MXE_99696	PSAP	chr10	-	71818616	71818724	71819464	71819622	71816297	71817476	71819713	71819900	0.227551724137931	0.356210526315789	2.30409416958163e-07	0.646535632390002	0.128658802177858
FLII_MXE_99759	FLII	chr17	-	18255182	18255263	18256525	18256597	18254768	18254854	18256908	18257019	0.12132183908046	0.253105263157895	1.15228300231651e-07	1.06089823504633	0.131783424077435
MRPL44_MXE_99934	MRPL44	chr2	+	223959533	223960002	223963755	223963934	223957403	223957651	223966862	223967714	0.0985057471264368	0.208631578947368	1.37970141609451e-07	1.08267774059177	0.110125831820932
SLC29A1_MXE_100579	SLC29A1	chr6	+	44230346	44230481	44230810	44230889	44229906	44230046	44231363	44231461	0.203655172413793	0.358684210526316	2.51033631165775e-08	0.816585782242604	0.155029038112523
MAP2K2_MXE_147628	MAP2K2	chr19	-	4102375	4102453	4110508	4110655	4101228	4101280	4117418	4117629	0.428459770114943	0.543684210526316	1.93291875444066e-08	0.343609180526247	0.115224440411373
KLHL22_MXE_154797	KLHL22	chr22	-	20471349	20471515	20488984	20489244	20464857	20465576	20495759	20495883	0.103114942528736	0.253105263157895	2.62579414729869e-07	1.2954840968712	0.149990320629159
SMURF2_MXE_23254	SMURF2	chr17	-	64586085	64586170	64591083	64591149	64583460	64583544	64593439	64593573	0.509655172413793	0.626526315789474	5.47431076612086e-09	0.297853643758505	0.116871143375681
FLCN_MXE_24601	FLCN	chr17	-	17226175	17226322	17231793	17231882	17223921	17224143	17232787	17232901	0.716137931034483	0.525157894736842	1.9719280756523e-07	-0.447486232306727	-0.190980036297641
RANGAP1_MXE_34832	RANGAP1	chr22	-	41256190	41256290	41256710	41256824	41256020	41256105	41257947	41258106	0.284505747126437	0.424052631578947	2.4614885291082e-07	0.575785541145942	0.139546884452511
CCM2_MXE_3989	CCM2	chr7	+	45068442	45068579	45072725	45072783	45064462	45064646	45073459	45073571	0.270965517241379	0.429105263157895	8.8679746440526e-10	0.663222328904477	0.158139745916515
HNRNPD_MXE_61470	HNRNPD	chr4	-	82355303	82355401	82356795	82356895	82353313	82354154	82357312	82357444	0.827505747126437	0.722157894736842	5.18420600065164e-08	-0.196455024934619	-0.105347852389595
AZIN1_MXE_68962	AZIN1	chr8	-	102839649	102839823	102843550	102843747	102838743	102838916	102858012	102858150	0.295287356321839	0.460947368421053	1.11989103004579e-10	0.642482447069615	0.165660012099214
MS4A6A_MXE_83370	MS4A6A	chr11	-	60179830	60179965	60181580	60181741	60178259	60178316	60183135	60183331	0.298609195402299	0.162684210526316	3.64536647962554e-07	-0.876184357016177	-0.135924984875983
RELT_MXE_83626	RELT	chr11	+	73394235	73394317	73394476	73394734	73393836	73393917	73395086	73395285	0.773390804597701	0.548105263157895	2.17425197708447e-09	-0.496744623106602	-0.225285541439806
QARS_MXE_9713	QARS	chr3	-	49103862	49103972	49104323	49104471	49103630	49103706	49104616	49105129	0.203413793103448	0.335842105263158	3.06389382960627e-07	0.723365606537215	0.13242831215971
MBD6_MXE_110666	MBD6	chr12	+	57525347	57526388	57527506	57527660	57524952	57525115	57527847	57528017	0.812885057471264	0.63978947368421	1.07781674661317e-07	-0.345454112306687	-0.173095583787054
YTHDC1_MXE_26332	YTHDC1	chr4	-	68318689	68318729	68320122	68320205	68318518	68318581	68322748	68322915	0.28135632183908	0.414157894736842	1.51173177352239e-07	0.557782509868273	0.132801572897762
TINF2_MXE_47825	TINF2	chr14	-	24241674	24241776	24241889	24241994	24240418	24240875	24242140	24242674	0.512264367816092	0.784368421052632	3.74721676173197e-08	0.614642909269648	0.27210405323654
LYPLA1_MXE_70627	LYPLA1	chr8	-	54062253	54062324	54065747	54065813	54055059	54055133	54100907	54100939	0.40335632183908	0.539842105263158	5.06989131187585e-08	0.420482637340936	0.136485783424077
HPRT1_MXE_89460	HPRT1	chrX	+	134473358	134473465	134475180	134475364	134460144	134460338	134486464	134486530	0.238655172413793	0.372157894736842	3.32962940679559e-08	0.640987236251171	0.133502722323049
ZMYM6_MXE_153581	ZMYM6	chr1	-	35005131	35005272	35006950	35007098	35003967	35004005	35008751	35008924	0.470425287356322	0.339842105263158	4.04913108036902e-11	-0.469101004712873	-0.130583182093164
ADAM17_MXE_79599	ADAM17	chr2	-	9493746	9493825	9494636	9494767	9492897	9492986	9497113	9497248	0.701701149425287	0.591315789473684	2.58425367977228e-09	-0.246927924778732	-0.110385359951603
TIMM44_MXE_37036	TIMM44	chr19	-	7938026	7938197	7941101	7941197	7935064	7935145	7943606	7943823	0.203436781609195	0.351526315789474	2.10914447223998e-07	0.789052151927098	0.148089534180278
ZFAND2A_MXE_62374	ZFAND2A	chr7	-	1155452	1155584	1158157	1158257	1152906	1153224	1159963	1160219	0.467448275862069	0.584368421052632	2.99932914360732e-07	0.322071481221369	0.116920145190563
MTMR14_MXE_102208	MTMR14	chr3	+	9683177	9683244	9684584	9684670	9677316	9677387	9684887	9684964	0.229689655172414	0.123684210526316	1.35045449034409e-07	-0.893024543438085	-0.106005444646098
AP1M1_MXE_44396	AP1M1	chr19	+	16208018	16208149	16226420	16226547	16206340	16206408	16227547	16227690	0.699655172413793	0.579842105263158	1.01021937899379e-08	-0.270983961166842	-0.119813067150635
IST1_MXE_74217	IST1	chr16	+	71916461	71916642	71922473	71922680	71915625	71915728	71923287	71923380	0.631735632183908	0.479105263157895	6.04070061814424e-09	-0.398978285628762	-0.152630369026013
SOAT1_MXE_93862	SOAT1	chr1	+	179302676	179302802	179323436	179323495	179293713	179293936	179335505	179335657	0.426597701149425	0.595473684210526	3.72859749732256e-07	0.481161561124055	0.168875983061101
P3H1_MXE_17598	P3H1	chr1	-	42747271	42747412	42747722	42747798	42746334	42746852	42748199	42748317	0.893919540229885	0.759421052631579	1.17934290643448e-07	-0.235244989553152	-0.134498487598306
SYNRG_MXE_76659	SYNRG	chr17	-	37577379	37577613	37585324	37585430	37576340	37576418	37586418	37586549	0.578747126436782	0.462368421052632	6.83253801168318e-09	-0.323890257523615	-0.11637870538415
TFE3_MXE_109211	TFE3	chrX	-	49031396	49031544	49033725	49033782	49028725	49030601	49034133	49034251	0.831747126436782	0.648578947368421	1.4126179571457e-07	-0.358862781610009	-0.183168179068361
PSTPIP2_MXE_110431	PSTPIP2	chr18	-	46015902	46015937	46039946	46040047	46011180	46011287	46072155	46072284	0.568655172413793	0.709631578947368	2.62906388509843e-07	0.319516131835704	0.140976406533575
UBE2Q2_MXE_135460	UBE2Q2	chr15	+	75883365	75883424	75890434	75890483	75879097	75879188	75890918	75891014	0.422287356321839	0.526	8.58800066515391e-08	0.31683774736973	0.103712643678161
ANKRD17_MXE_41696	ANKRD17	chr4	-	73102375	73102547	73113791	73113908	73098072	73098520	73115820	73115916	0.512436781609195	0.360894736842105	1.0892837216923e-09	-0.505795929293331	-0.15154204476709
SETD5_MXE_52711	SETD5	chr3	+	9445047	9445300	9445656	9445740	9443307	9443417	9447049	9447307	0.472344827586207	0.628894736842105	4.90682606064126e-11	0.412978101823471	0.156549909255898
PLEKHM1_MXE_63073	PLEKHM1	chr17	-	45453354	45454272	45458168	45458439	45450617	45450763	45475099	45475726	0.406563218390805	0.260789473684211	5.96041909466951e-08	-0.640594062196564	-0.145773744706594
TMC6_MXE_128195	TMC6	chr17	-	78119296	78119392	78120652	78120832	78117801	78117935	78121012	78121164	0.555850574712644	0.739842105263158	6.84193057737083e-08	0.412520302427652	0.183991530550514
LSP1_MXE_68853	LSP1	chr11	+	1884279	1884323	1884499	1884581	1883931	1884024	1886731	1886866	0.705034482758621	0.507842105263158	1.35138359548748e-08	-0.473313806472548	-0.197192377495463
EPSTI1_MXE_131404	EPSTI1	chr13	-	42900309	42900383	42917540	42917624	42895008	42895108	42926335	42926429	0.597091954022989	0.496578947368421	1.50553556809866e-10	-0.265930028865943	-0.100513006654567
NBR1_MXE_93263	NBR1	chr17	+	43175790	43175901	43177935	43177998	43170969	43171302	43179393	43179412	0.49348275862069	0.66678947368421	7.5460703986659e-09	0.434231648851352	0.173306715063521
GYG1_MXE_126660	GYG1	chr3	+	148994141	148994277	148996301	148996476	148991407	148991647	148996741	148996904	0.347402298850575	0.470631578947368	1.20631189743393e-07	0.437990826559415	0.123229280096794
SIPA1_MXE_129861	SIPA1	chr11	+	65649949	65650051	65650137	65650192	65649756	65649865	65650400	65650479	0.338057471264368	0.467052631578947	1.07805438079818e-07	0.466316602710235	0.12899516031458
CAPNS1_MXE_21330	CAPNS1	chr19	+	36142651	36142741	36142908	36142966	36142299	36142333	36143063	36143128	0.115068965517241	0.245947368421053	2.35479010588734e-07	1.09585083236647	0.130878402903811
ATF2_MXE_19040	ATF2	chr2	-	175080659	175080765	175092542	175092616	175072249	175074835	175093060	175093267	0.292827586206897	0.123631578947368	2.30473730872993e-07	-1.24400417620919	-0.169196007259528
SH3GLB1_MXE_88331	SH3GLB1	chr1	+	86715723	86715865	86719506	86719635	86704569	86704971	86722539	86722673	0.347310344827586	0.452105263157895	1.2061502322915e-09	0.380433329990796	0.104794918330309
CSF2RB_MXE_80614	CSF2RB	chr22	+	36929401	36929559	36930672	36930830	36925986	36926177	36932764	36932904	0.338563218390805	0.453684210526316	3.57149204281939e-08	0.422263203831616	0.115120992135511
MTIF3_MXE_7642	MTIF3	chr13	-	27441016	27441077	27445087	27445156	27439988	27440449	27450508	27450602	0.645034482758621	0.820473684210526	1.97415468948907e-07	0.347080774308094	0.175439201451906
PYGM_MXE_75847	PYGM	chr11	-	64753072	64753187	64753878	64754025	64752402	64752504	64754252	64754345	0.245011494252874	0.432684210526316	1.98000498964084e-08	0.820465042884814	0.187672716273442
MFNG_MXE_17719	MFNG	chr22	-	37479344	37479498	37480196	37480299	37476895	37476981	37480720	37480769	0.666908045977011	0.557263157894737	3.10245463369325e-08	-0.259129078448664	-0.109644888082275
BECN1_MXE_39765	BECN1	chr17	-	42818220	42818415	42819547	42819609	42815907	42816054	42820773	42820841	0.268747126436782	0.371421052631579	7.01296258231529e-10	0.466806262584159	0.102673926194797
SIRPA_MXE_104464	SIRPA	chr20	+	1921394	1921712	1924763	1924877	1915098	1915455	1927874	1927899	0.0650689655172414	0.172421052631579	2.81920650456616e-08	1.40589441572455	0.107352087114338
EIF4G3_MXE_78520	EIF4G3	chr1	-	20813157	20813239	20817391	20817538	20810737	20810884	20825099	20825198	0.57332183908046	0.47	1.02989978173839e-07	-0.286684478696593	-0.10332183908046
PSMD13_MXE_146385	PSMD13	chr11	+	238997	239076	247276	247448	236807	237144	248775	248855	0.573747126436782	0.708684210526316	8.11964733023664e-09	0.304727883240421	0.134937084089534
AKAP10_MXE_24640	AKAP10	chr17	-	19936285	19936430	19939712	19939849	19924407	19924517	19940886	19941010	0.818103448275862	0.92678947368421	2.06313723327148e-07	0.179958376519567	0.108686025408348
SIPA1L2_MXE_138745	SIPA1L2	chr1	-	232403447	232403571	232415493	232415625	232402391	232402473	232425588	232425808	0.261068965517241	0.407052631578947	6.99851584951763e-08	0.640784377893834	0.145983666061706
IL4R_MXE_66337	IL4R	chr16	+	27330065	27330198	27346466	27346618	27313908	27314020	27352539	27352696	0.349252873563218	0.534894736842105	2.74051321453237e-11	0.614983022382198	0.185641863278887
ACSL1_MXE_130823	ACSL1	chr4	-	184762406	184762523	184780331	184780433	184760356	184760500	184783926	184783991	0.285988505747126	0.388526315789474	2.28234028215517e-08	0.442055154662988	0.102537810042347
DFFA_MXE_53939	DFFA	chr1	-	10467189	10467332	10469176	10469338	10460545	10463209	10472322	10472556	0.678781609195402	0.884157894736842	1.35045449034409e-07	0.381356554822083	0.20537628554144
SELT_MXE_105106	SELT	chr3	+	150622384	150622495	150624811	150624899	150603278	150603499	150627009	150627163	0.203551724137931	0.321315789473684	2.69492509238681e-08	0.658596435111185	0.117764065335753
RCBTB2_MXE_15746	RCBTB2	chr13	-	48502723	48502914	48511769	48511877	48501741	48501868	48512015	48512174	0.731563218390805	0.601157894736842	1.64100690741003e-09	-0.283238574905407	-0.130405323653963
PAG1_MXE_80343	PAG1	chr8	-	80991478	80991530	80993102	80993307	80987369	80987466	81029995	81030089	0.247333333333333	0.380157894736842	5.68791163896323e-08	0.620142065697923	0.132824561403509
PREX1_MXE_80241	PREX1	chr20	-	48636462	48636683	48637710	48637752	48634675	48634775	48639765	48639894	0.738597701149425	0.612368421052632	2.06357246733647e-07	-0.270388885155715	-0.126229280096794
WDR44_MXE_104188	WDR44	chrX	+	118404337	118404444	118409488	118409627	118398386	118398470	118410894	118410959	0.402931034482759	0.226631578947368	3.6403406852039e-10	-0.830184027818967	-0.17629945553539
SLC27A3_MXE_75534	SLC27A3	chr1	+	153778686	153778885	153779113	153779211	153778462	153778553	153779342	153779473	0.171080459770115	0.288631578947368	1.12780468408988e-07	0.754554163058596	0.117551119177253
ARAP1_MXE_58950	ARAP1	chr11	-	72686041	72686191	72687687	72687738	72685068	72685681	72688454	72688537	0.688448275862069	0.545421052631579	1.93181096275234e-08	-0.335977878904364	-0.14302722323049
ZC3H14_MXE_107978	ZC3H14	chr14	+	88563650	88563693	88568038	88568153	88562908	88563169	88571083	88571124	0.0667816091954023	0.173210526315789	2.24847487204396e-07	1.3750038452376	0.106428917120387
CALU_MXE_55647	CALU	chr7	+	128754261	128754455	128758870	128759037	128748572	128748804	128759791	128759852	0.349436781609195	0.45	2.15659613656596e-07	0.364893527554269	0.100563218390805
BECN1_MXE_39767	BECN1	chr17	-	42818220	42818415	42818543	42818680	42815907	42816054	42818786	42818877	0.43532183908046	0.543368421052632	1.59759623794985e-11	0.3198483242919	0.108046581972172
NR1H2_MXE_65775	NR1H2	chr19	+	50377586	50377648	50378521	50378796	50376422	50376576	50379001	50379181	0.438494252873563	0.155105263157895	2.99645453500375e-07	-1.4993102922007	-0.283388989715668
CORO1C_MXE_9139	CORO1C	chr12	-	108662028	108662158	108701123	108701323	108658737	108658919	108731428	108731550	0.170333333333333	0.271315789473684	3.41528987772227e-07	0.67161221859542	0.100982456140351
ENTPD4_MXE_143229	ENTPD4	chr8	-	23448741	23448939	23449892	23449997	23447679	23447885	23457556	23457731	0.174563218390805	0.29	7.48714834694069e-08	0.732303294510675	0.115436781609195
TEN1-CDK3_MXE_67064	TEN1-CDK3	chr17	+	75991465	75991623	76000140	76001541	75986186	75986284	76001873	76001951	0.537965517241379	0.730578947368421	1.91531509190729e-09	0.441526479846117	0.192613430127042
MICAL1_MXE_1294	MICAL1	chr6	-	109448202	109448393	109449656	109449783	109447874	109447963	109449969	109450085	0.632344827586207	0.516578947368421	8.78969990265434e-08	-0.291722648162404	-0.115765880217786
XRN2_MXE_8865	XRN2	chr20	+	21326278	21326406	21328558	21328670	21303303	21303473	21330480	21330539	0.472252873563218	0.585105263157895	6.6662632550862e-09	0.309136620445029	0.112852389594676
GCH1_MXE_46470	GCH1	chr14	-	54847098	54847130	54865326	54865436	54845767	54845852	54902320	54902824	0.270816091954023	0.378473684210526	1.97095461096538e-07	0.482879524423301	0.107657592256503
TRIP12_MXE_60940	TRIP12	chr2	-	229797689	229797831	229799282	229799383	229796590	229796782	229802251	229802459	0.420827586206897	0.271052631578947	1.10771595463958e-11	-0.634656265936727	-0.149774954627949
SYNE3_MXE_26174	SYNE3	chr14	-	95457176	95457338	95467794	95467967	95455376	95455724	95475677	95475836	0.108344827586207	0.245157894736842	2.35020037606944e-07	1.17808094060066	0.136813067150635
SLC15A3_MXE_52835	SLC15A3	chr11	-	60937869	60938025	60939479	60939638	60937082	60937373	60942034	60942145	0.747229885057471	0.618052631578947	2.46063388552718e-07	-0.273822456905576	-0.129177253478524
TMEM120A_MXE_3877	TMEM120A	chr7	-	75992143	75992260	75992438	75992557	75989164	75989224	75994489	75994674	0.261712643678161	0.434578947368421	4.30824757598229e-08	0.731634662118559	0.17286630369026
PGS1_MXE_514	PGS1	chr17	+	78398251	78398351	78399347	78399537	78396307	78396385	78400676	78400855	0.62264367816092	0.470473684210526	1.76731579933617e-07	-0.404292756192944	-0.152169993950393
FMNL1_MXE_70281	FMNL1	chr17	+	45245252	45245416	45245631	45245733	45244978	45245108	45245877	45245973	0.587954022988506	0.708263157894737	1.18080820236216e-07	0.268582155639255	0.120309134906231
TCAIM_MXE_60609	TCAIM	chr3	+	44354738	44354811	44361364	44361518	44338118	44338319	44367455	44367708	0.107988505747126	0.348	3.68850371163603e-07	1.68820954539004	0.240011494252874
ZBTB17_MXE_73849	ZBTB17	chr1	-	15943063	15943194	15943598	15943715	15942528	15942738	15943807	15943895	0.112609195402299	0.232263157894737	1.67433637897677e-08	1.04443568944221	0.119653962492438
CSF3R_MXE_30451	CSF3R	chr1	-	36467229	36467311	36468074	36468221	36466042	36466827	36469155	36469257	0.78883908045977	0.672894736842105	6.98952730445448e-08	-0.229350190196696	-0.115944343617665
GLB1_MXE_150279	GLB1	chr3	-	33058088	33058269	33072543	33072713	33053490	33053549	33097010	33097202	0.353080459770115	0.480526315789474	4.01903331442975e-08	0.444618460184202	0.127445856019359
RNPS1_MXE_145433	RNPS1	chr16	-	2264175	2264331	2264572	2264760	2263095	2263287	2268054	2268412	0.580563218390805	0.390631578947368	1.03126699357092e-07	-0.571644590370472	-0.189931639443436
MDM4_MXE_90257	MDM4	chr1	+	204526359	204526434	204532190	204532246	204525483	204525596	204538208	204538308	0.796080459770115	0.682894736842105	1.00299990863539e-10	-0.221251036263042	-0.11318572292801
TBC1D9B_MXE_110909	TBC1D9B	chr5	-	179869768	179869834	179870254	179870495	179867777	179867849	179871461	179871530	0.311885057471264	0.419684210526316	2.8699821601288e-07	0.428289752465516	0.107799153055051
PRPSAP1_MXE_69741	PRPSAP1	chr17	-	76332262	76332435	76344670	76344737	76330550	76330666	76348528	76348581	0.197241379310345	0.306473684210526	6.84089475944428e-08	0.635800953453055	0.109232304900182
ZFAND2A_MXE_62375	ZFAND2A	chr7	-	1155452	1155584	1157655	1157750	1152906	1153224	1158157	1158257	0.408425287356322	0.535842105263158	5.40113416726499e-10	0.391735756953172	0.127416817906836
RBX1_MXE_52568	RBX1	chr22	+	40953554	40953633	40964046	40964117	40951346	40951476	40967798	40967884	0.454896551724138	0.567263157894737	1.05890427451984e-10	0.318479669636266	0.112366606170599
SIL1_MXE_105892	SIL1	chr5	-	139021170	139021292	139026800	139026992	138951787	138951884	139042619	139042719	0.840586206896552	0.731736842105263	5.89578820287557e-09	-0.200070884917214	-0.108849364791289
EHBP1L1_MXE_111354	EHBP1L1	chr11	+	65584958	65585591	65590086	65590210	65584485	65584534	65590492	65590592	0.169172413793103	0.270210526315789	1.59593997598194e-09	0.675589543701803	0.101038112522686
LIMK2_MXE_13901	LIMK2	chr22	+	31273451	31273507	31275150	31275308	31272529	31272704	31278296	31280080	0.607172413793103	0.492210526315789	1.59101528307255e-10	-0.302830733675914	-0.114961887477314
ANKRD17_MXE_41656	ANKRD17	chr4	-	73115820	73115916	73118687	73118850	73113791	73113908	73120161	73120337	0.506873563218391	0.673421052631579	1.88908743191035e-08	0.409882903829912	0.166547489413188
CIITA_MXE_114812	CIITA	chr16	+	10916366	10916459	10918439	10918526	10915569	10915650	10922166	10922250	0.635057471264368	0.528684210526316	1.57867736454687e-07	-0.264480918027722	-0.106373260738052
TUBGCP6_MXE_57470	TUBGCP6	chr22	-	50229403	50229577	50233315	50233526	50227906	50228028	50240203	50240367	0.281103448275862	0.469368421052632	8.21574917864737e-08	0.739619629832077	0.18826497277677
ZNF106_MXE_35935	ZNF106	chr15	-	42423997	42424060	42424833	42425025	42422500	42422620	42428017	42428134	0.516195402298851	0.388473684210526	1.52205381599703e-08	-0.410100419928583	-0.127721718088324
CEP95_MXE_78214	CEP95	chr17	+	64508591	64508720	64510172	64510280	64507039	64507116	64514247	64514358	0.341781609195402	0.486315789473684	2.62870040875739e-07	0.508818663444996	0.144534180278282
ACLY_MXE_65142	ACLY	chr17	-	41912419	41912542	41913714	41913896	41910221	41910284	41918879	41919019	0.358241379310345	0.471105263157895	3.13215376892688e-07	0.395117461776584	0.11286388384755
NUCB1_MXE_136381	NUCB1	chr19	+	48913010	48913196	48918725	48918784	48911148	48911252	48919029	48919122	0.413551724137931	0.523736842105263	2.80705453746146e-07	0.340774311471136	0.110185117967332
DNMT1_MXE_158550	DNMT1	chr19	-	10173870	10173905	10180349	10180569	10173089	10173174	10180777	10180885	0.517310344827586	0.734157894736842	7.04184481739692e-11	0.505060333795026	0.216847549909256
GMFB_MXE_5383	GMFB	chr14	-	54479785	54479859	54482152	54482202	54474490	54478159	54483670	54483767	0.813827586206897	0.710631578947368	6.82781869320671e-11	-0.19562138370954	-0.103196007259528
CUL9_MXE_68814	CUL9	chr6	+	43221157	43221321	43221684	43221778	43220746	43220911	43222315	43222390	0.167873563218391	0.287789473684211	1.80424059033332e-07	0.777638772294662	0.11991591046582
CCNY_MXE_52176	CCNY	chr10	+	35483403	35483478	35501500	35501535	35336873	35337207	35516522	35516623	0.27516091954023	0.380947368421053	2.93265991886851e-07	0.469316107156224	0.105786448880823
MMS19_MXE_4205	MMS19	chr10	-	97467504	97467583	97468965	97469104	97466775	97466901	97469645	97469723	0.313586206896552	0.433578947368421	3.72633544558536e-07	0.467432603807704	0.119992740471869
RASSF2_MXE_112509	RASSF2	chr20	-	4795814	4795966	4798009	4798085	4792538	4792627	4800971	4801062	0.695597701149425	0.593105263157895	1.63378425181829e-08	-0.229964990573035	-0.102492437991531
PHF8_MXE_142177	PHF8	chrX	-	53985815	53985949	53987077	53987163	53984913	53985227	53987765	53987944	0.894264367816092	0.761	3.64912215425384e-08	-0.232804938927527	-0.133264367816092
PSTPIP2_MXE_110448	PSTPIP2	chr18	-	46005468	46005531	46039946	46040047	45999435	45999534	46072155	46072284	0.42851724137931	0.597210526315789	6.99904490001915e-08	0.478886342056355	0.168693284936479
YTHDC2_MXE_124010	YTHDC2	chr5	+	113563858	113564131	113567091	113567297	113563372	113563492	113567653	113567849	0.327701149425287	0.448	9.57862110206158e-10	0.451117999081018	0.120298850574713
IFT46_MXE_138909	IFT46	chr11	-	118556905	118557045	118564964	118565061	118555247	118555322	118565789	118566076	0.661528735632184	0.54478947368421	4.94769263138878e-08	-0.280104997825259	-0.116739261947973
ESCO1_MXE_85265	ESCO1	chr18	-	21567979	21568094	21573313	21575430	21566145	21566206	21575671	21575777	0.621620689655172	0.466947368421053	1.05890427451984e-10	-0.412774575409323	-0.15467332123412
SMURF2_MXE_23253	SMURF2	chr17	-	64586085	64586170	64593439	64593573	64583460	64583544	64598381	64598490	0.428413793103448	0.575736842105263	4.15035974414439e-10	0.426404605545013	0.147323049001815
RALGAPA1_MXE_55050	RALGAPA1	chr14	-	35728361	35728510	35738512	35738650	35725023	35725153	35742367	35742565	0.53564367816092	0.405526315789474	8.31317970806422e-09	-0.401478069410589	-0.130117362371446
PRMT7_MXE_82887	PRMT7	chr16	+	68347210	68347294	68347630	68347678	68346144	68346280	68348341	68348431	0.470850574712644	0.772315789473684	3.43203828483476e-11	0.713921576030934	0.30146521476104
ABHD5_MXE_63613	ABHD5	chr3	+	43699275	43699361	43711708	43711863	43690882	43691039	43714946	43715058	0.304413793103448	0.498052631578947	4.01808929061534e-08	0.710264477385495	0.193638838475499
RNF123_MXE_114883	RNF123	chr3	+	49691129	49691247	49691424	49691509	49689516	49689606	49697142	49697222	0.39348275862069	0.528578947368421	2.46131758003833e-07	0.425818543386785	0.135096188747731
ARAP3_MXE_101253	ARAP3	chr5	-	141671894	141671980	141672101	141672301	141671569	141671752	141672551	141672658	0.206275862068966	0.357315789473684	2.45322887825873e-08	0.792624656552683	0.151039927404719
RRP8_MXE_143399	RRP8	chr11	-	6600668	6600775	6600925	6601055	6600485	6600582	6601148	6601602	0.205206896551724	0.363052631578947	7.32493681690252e-08	0.823099492680728	0.157845735027223
DDX21_MXE_128684	DDX21	chr10	+	68971890	68972052	68974669	68974743	68970200	68970350	68977528	68977688	0.525701149425287	0.646526315789474	7.65917714962493e-08	0.298466204447264	0.120825166364186
IFFO2_MXE_40022	IFFO2	chr1	-	18910341	18910472	18911383	18911476	18904279	18908666	18911962	18912083	0.820241379310345	0.667947368421053	4.30824757598229e-08	-0.296314097598133	-0.152294010889292
IPO9_MXE_50143	IPO9	chr1	+	201855782	201855934	201857095	201857194	201855123	201855182	201858446	201858553	0.658873563218391	0.806105263157895	3.23876145828492e-11	0.290966600706202	0.147231699939504
RBM23_MXE_116094	RBM23	chr14	-	22908332	22908380	22909482	22909595	22906194	22906368	22918998	22919187	0.397862068965517	0.572421052631579	2.99768622146278e-07	0.524808369647693	0.174558983666062
TLN1_MXE_122352	TLN1	chr9	-	35711594	35711792	35712004	35712124	35711254	35711394	35712834	35713043	0.189885057471264	0.296105263157895	6.37529543542014e-08	0.640983753413035	0.10622020568663
HPS1_MXE_127763	HPS1	chr10	-	98424312	98424374	98425817	98425985	98423752	98423887	98427214	98427264	0.869908045977012	0.752105263157895	2.8684051174749e-07	-0.209928315524962	-0.117802782819117
YTHDC1_MXE_26347	YTHDC1	chr4	-	68318825	68318862	68320122	68320205	68318689	68318729	68322748	68322915	0.475735632183908	0.626894736842105	1.81925646847971e-09	0.398063131585508	0.151159104658197
ANKRD17_MXE_41655	ANKRD17	chr4	-	73115820	73115916	73120161	73120337	73113791	73113908	73120880	73121094	0.513563218390805	0.665947368421053	1.31294965472203e-11	0.374866282056237	0.152384150030248
