AS_ID	Gene_ID	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	MeanIncLevel_1	MeanIncLevel_2	pvalue	Log2FC	deltaPSI
INPP5F_SE_163692	INPP5F	chr10	+	119806359	119806480	119805383	119805461	119807931	119808060	0.779264367816092	0.894195652173913	2.94299647972077e-08	0.198477681091008	0.114931284357821
APAF1_SE_167569	APAF1	chr12	+	98665552	98665791	98662674	98662806	98666189	98666357	0.733218390804598	0.851195652173913	1.04474077586628e-09	0.215247809266134	0.117977261369315
PHYKPL_SE_19014	PHYKPL	chr5	-	178231404	178231523	178229939	178230099	178231668	178232822	0.799011494252874	0.912152173913043	3.32052441527328e-12	0.191058271272	0.11314067966017
PTCD3_SE_21389	PTCD3	chr2	+	86125454	86125515	86124994	86125082	86125794	86125880	0.815620689655172	0.927847826086956	8.82558606437309e-11	0.185989839766654	0.112227136431784
PQLC3_SE_23107	PQLC3	chr2	+	11172750	11172824	11171924	11172045	11177736	11178872	0.0774137931034483	0.185760869565217	9.14518626607332e-12	1.26278408600555	0.108347076461769
CEP63_SE_271020	CEP63	chr3	+	134559149	134559429	134558141	134558347	134561376	134565028	0.71483908045977	0.854630434782609	5.16853395324729e-11	0.257682185563859	0.139791354322839
MOSPD1_SE_275614	MOSPD1	chrX	-	134891478	134891640	134887625	134889192	134896816	134897034	0.184712643678161	0.348695652173913	1.78084194746136e-08	0.916685752571542	0.163983008495752
GGNBP2_SE_48156	GGNBP2	chr17	+	36545618	36545817	36544887	36545097	36554819	36554900	0.714988505747126	0.9005	1.33522923131053e-10	0.332806227016624	0.185511494252873
PEX1_SE_74824	PEX1	chr7	-	92501889	92502079	92501506	92501673	92503040	92503195	0.666068965517241	0.82645652173913	1.28189861383375e-08	0.311267360879709	0.160387556221889
PDCD11_SE_78112	PDCD11	chr10	+	103432128	103432234	103427328	103427391	103433947	103434037	0.809770114942529	0.940434782608696	4.15199620645058e-12	0.215815498556695	0.130664667666167
GFM1_SE_131238	GFM1	chr3	+	158649040	158649157	158646742	158646947	158652095	158652246	0.728574712643678	0.908717391304348	7.2947104958777e-09	0.318754766926977	0.18014267866067
MTMR3_SE_20594	MTMR3	chr22	+	30022028	30022139	30019479	30020884	30022608	30022697	0.61367816091954	0.79754347826087	3.28895861369854e-10	0.378080926935361	0.183865317341329
NUP155_SE_250661	NUP155	chr5	-	37323991	37324107	37317987	37318085	37325900	37325967	0.788390804597701	0.892608695652174	1.70985026877006e-08	0.179116911569561	0.104217891054473
EED_SE_34074	EED	chr11	+	86268455	86268561	86266082	86266216	86276979	86277138	0.560367816091954	0.746304347826087	3.43653139763106e-12	0.413389991949849	0.185936531734133
VILL_SE_76735	VILL	chr3	+	38003167	38003313	38002395	38002575	38004254	38004399	0.74116091954023	0.90404347826087	4.69366759440379e-09	0.286605346076616	0.16288255872064
PAPD4_SE_158845	PAPD4	chr5	+	79649061	79649190	79648616	79648693	79656957	79657001	0.779183908045977	0.910739130434783	2.61464414409331e-10	0.225073988943053	0.131555222388806
TMTC3_SE_28244	TMTC3	chr12	+	88153290	88153509	88148287	88148504	88154287	88154387	0.516241379310345	0.817891304347826	2.80015690852673e-11	0.663863340204276	0.301649925037481
ANKRD17_SE_73119	ANKRD17	chr4	-	73118687	73118850	73115820	73115916	73120161	73120337	0.844528735632184	0.951065217391304	1.13257880401197e-09	0.171397761912763	0.10653648175912
UPRT_SE_81832	UPRT	chrX	+	75294562	75294620	75293471	75293514	75296341	75296411	0.416114942528736	0.210565217391304	2.68572791539671e-11	-0.98271495417116	-0.205549725137431
PTPRA_SE_116811	PTPRA	chr20	+	2975214	2975241	2964860	2965202	2988031	2988105	0.727103448275862	0.924891304347826	1.68556714906121e-07	0.347123188829495	0.197787856071964
ZNF195_SE_145307	ZNF195	chr11	-	3360719	3360788	3357926	3360565	3361742	3361889	0.500310344827586	0.324652173913043	2.07632954018063e-10	-0.623928413116091	-0.175658170914543
ANKRD11_SE_279938	ANKRD11	chr16	-	89291680	89291777	89291012	89291183	89305205	89305344	0.385528735632184	0.205478260869565	4.15788853778072e-09	-0.907852628208336	-0.180050474762619
IVNS1ABP_SE_109268	IVNS1ABP	chr1	-	185309002	185309172	185308799	185308875	185309382	185309511	0.773781609195402	0.916673913043478	6.14471925517613e-09	0.244482177435236	0.142892303848076
NBEAL2_SE_150156	NBEAL2	chr3	+	46995031	46995633	46994454	46994553	46995931	46996051	0.956379310344828	0.855869565217391	3.43476736009335e-08	-0.160191973895752	-0.100509745127436
PRMT7_SE_146482	PRMT7	chr16	+	68347210	68347294	68346144	68346280	68347630	68347678	0.851390804597701	0.963304347826087	5.79633785350841e-12	0.178170168880903	0.111913543228386
ADAM19_SE_210427	ADAM19	chr5	-	157518822	157518888	157513433	157513505	157530806	157530883	0.820551724137931	0.922217391304348	4.36797927820372e-08	0.168512594503214	0.101665667166417
TNRC6C_SE_5723	TNRC6C	chr17	+	78079394	78079541	78075135	78075278	78083046	78083166	0.534758620689655	0.853065217391304	1.73627824475284e-09	0.67376820588618	0.318306596701649
SMPDL3A_SE_134080	SMPDL3A	chr6	+	122806232	122806357	122804908	122805089	122809090	122809719	0.397045977011494	0.683478260869565	3.00264021212946e-10	0.783589373503046	0.286432283858071
HSPH1_SE_167673	HSPH1	chr13	-	31148373	31148480	31147958	31148092	31149953	31150182	0.803586206896552	0.904695652173913	3.61017062246932e-08	0.170979736873202	0.101109445277361
ROCK2_SE_224888	ROCK2	chr2	-	11222082	11222174	11221197	11221357	11224321	11224460	0.86416091954023	0.966934782608696	9.54798982762358e-12	0.162118598171089	0.102773863068466
SUGT1_SE_115441	SUGT1	chr13	+	52661474	52661570	52659178	52659249	52662648	52662702	0.27667816091954	0.39504347826087	1.59686811673724e-10	0.513802672255897	0.118365317341329
ZBTB43_SE_180334	ZBTB43	chr9	+	126808792	126808915	126805005	126805132	126832486	126838208	0.368965517241379	0.5975	5.15491652446112e-13	0.695452721819811	0.228534482758621
UBE2Q2_SE_239356	UBE2Q2	chr15	+	75877960	75878021	75873427	75873568	75879097	75879188	0.73864367816092	0.901021739130435	1.9813472294432e-10	0.286683338805467	0.162378060969515
AMPD2_SE_245873	AMPD2	chr1	+	109629795	109629916	109629326	109629490	109630232	109630406	0.506344827586207	0.778304347826087	2.32226136431202e-11	0.620214202247068	0.27195952023988
ATG16L1_SE_75944	ATG16L1	chr2	+	233273720	233273777	233272965	233273052	233274675	233274778	0.717057471264368	0.563217391304348	1.21102373598062e-11	-0.348396870862259	-0.15384007996002
SLC22A15_SE_33192	SLC22A15	chr1	+	116064435	116064508	116062761	116062882	116066519	116066708	0.720333333333333	0.871195652173913	1.11830912547831e-10	0.274332087733909	0.15086231884058
IVD_SE_3855	IVD	chr15	+	40414888	40414982	40412990	40413087	40415400	40415482	0.677563218390805	0.837673913043478	2.04125991710549e-09	0.306033185703548	0.160110694652674
CCNDBP1_SE_2002	CCNDBP1	chr15	+	43190054	43190151	43189198	43189280	43190324	43190398	0.621344827586207	0.815478260869565	2.77246254514055e-11	0.392252275080088	0.194133433283358
ATXN2L_SE_206509	ATXN2L	chr16	+	28826861	28826986	28826239	28826390	28829400	28829492	0.780758620689655	0.911130434782609	1.26571022714262e-10	0.222781007090925	0.130371814092954
HMGCR_SE_222620	HMGCR	chr5	+	75355055	75355214	75354502	75354697	75355364	75355522	0.363471264367816	0.616717391304348	7.67259920060842e-11	0.762768219800021	0.253246126936532
ATRIP_SE_263628	ATRIP	chr3	+	48459786	48459916	48459358	48459454	48460109	48460799	0.533827586206897	0.796521739130435	2.33114239289712e-09	0.577339876679151	0.262694152923538
MAP3K1_SE_267434	MAP3K1	chr5	+	56875031	56875310	56872824	56873005	56878979	56879101	0.735862068965517	0.88154347826087	2.54949475839866e-09	0.260596355088183	0.145681409295352
PTPN7_SE_235063	PTPN7	chr1	-	202159280	202159454	202157738	202157823	202160544	202161588	0.631827586206896	0.906086956521739	7.18973146443286e-10	0.520118583405641	0.274259370314843
SCAMP1_SE_28659	SCAMP1	chr5	+	78421800	78421960	78416540	78416649	78449932	78450034	0.877609195402299	0.97845652173913	1.74873013516347e-09	0.156929103246373	0.100847326336832
TP53_SE_220079	TP53	chr17	-	7673206	7673266	7670608	7670715	7673534	7673608	0.305402298850575	0.150739130434783	1.95332364134715e-10	-1.01865694638332	-0.154663168415792
RPS6KB2_SE_224414	RPS6KB2	chr11	+	67433125	67433216	67432951	67433042	67433339	67433447	0.67183908045977	0.854021739130435	2.76003894389323e-14	0.346157075444449	0.182182658670665
ZNF280D_SE_28945	ZNF280D	chr15	-	56654384	56654503	56654197	56654234	56658423	56658486	0.613241379310345	0.831347826086957	2.66180295048924e-09	0.438997161700112	0.218106446776612
MASTL_SE_203181	MASTL	chr10	+	27173117	27173259	27169943	27171083	27180952	27181066	0.599206896551724	0.829282608695652	3.20951227317406e-13	0.468809608622805	0.230075712143928
CNOT4_SE_223334	CNOT4	chr7	-	135363853	135364066	135361794	135363186	135393917	135394415	0.285965517241379	0.457826086956522	7.64986315463574e-09	0.678958477987261	0.171860569715142
ADIPOR2_SE_266096	ADIPOR2	chr12	+	1780888	1781076	1777853	1778025	1783879	1784073	0.631344827586207	0.840304347826087	1.22870963670056e-08	0.412483757921686	0.20895952023988
CCDC153_SE_128662	CCDC153	chr11	-	119193765	119193885	119193150	119193243	119194922	119194994	0.484264367816092	0.745152173913043	1.15332146649398e-07	0.621740227475557	0.260887806096952
CHTOP_SE_238831	CHTOP	chr1	+	153643226	153643364	153638294	153638448	153645063	153646306	0.582252873563218	0.834391304347826	3.54702059645467e-10	0.519078268301239	0.252138430784608
FNDC3B_SE_192966	FNDC3B	chr3	+	172343010	172343116	172341112	172341231	172344085	172344258	0.596632183908046	0.820304347826087	5.30840962522185e-12	0.459317472605897	0.223672163918041
IFFO1_SE_40455	IFFO1	chr12	-	6549475	6549484	6548667	6548825	6549755	6549896	0.751137931034483	0.472913043478261	6.48452847162311e-09	-0.667502919832144	-0.278224887556222
PCBP1-AS1_SE_280475	PCBP1-AS1	chr2	-	70083537	70083687	70059642	70059680	70085546	70085624	0.759310344827586	0.88295652173913	4.1683997777476e-08	0.21765273534845	0.123646176911544
SLC37A3_SE_130788	SLC37A3	chr7	-	140343411	140343563	140337283	140337349	140345868	140345970	0.740873563218391	0.89995652173913	1.39229359287364e-11	0.280627949779809	0.15908295852074
NNT_SE_207866	NNT	chr5	+	43677724	43677806	43659170	43659350	43700118	43700237	0.836770114942529	0.9495	4.00507101323881e-08	0.182336673400486	0.112729885057471
METTL14_SE_263415	METTL14	chr4	+	118705610	118705821	118703934	118704051	118709997	118712270	0.706965517241379	0.813086956521739	2.99932010048477e-11	0.201769802987177	0.10612143928036
PXK_SE_46321	PXK	chr3	+	58420535	58420568	58412900	58412963	58424751	58426127	0.428632183908046	0.199413043478261	3.86522034046821e-12	-1.10398040046988	-0.229219140429785
TMEM161B_SE_250143	TMEM161B	chr5	-	88221673	88221760	88220562	88220719	88228444	88228528	0.218620689655172	0.0882608695652174	4.94003316254626e-08	-1.30858407388367	-0.130359820089955
CDK17_SE_143721	CDK17	chr12	-	96297269	96297332	96294998	96295122	96297626	96297721	0.754459770114942	0.897413043478261	8.11780863034909e-10	0.250328178756782	0.142953273363318
BAG6_SE_206383	BAG6	chr6	-	31647590	31647844	31646393	31646523	31648676	31648751	0.696344827586207	0.900760869565217	5.21560668275324e-12	0.371342255202314	0.204416041979011
TLR2_SE_207181	TLR2	chr4	+	153687916	153688047	153684288	153684360	153702891	153706090	0.437390804597701	0.718782608695652	1.16852556625937e-10	0.716632612062475	0.281391804097951
ADNP_SE_92850	ADNP	chr20	-	50904765	50904849	50903888	50904001	50930825	50930990	0.843298850574713	0.53745652173913	6.08293952734867e-13	-0.649895937345663	-0.305842328835582
PAPOLG_SE_148895	PAPOLG	chr2	+	60771518	60771630	60770457	60770511	60775033	60775123	0.616724137931035	0.817369565217391	1.92354997866545e-10	0.406363212581131	0.200645427286357
ST3GAL6_SE_150283	ST3GAL6	chr3	+	98771120	98771190	98770878	98770956	98772812	98772916	0.436528735632184	0.28145652173913	4.48040435519761e-11	-0.633164548266197	-0.155072213893053
NCK2_SE_154804	NCK2	chr2	+	105881327	105882049	105855047	105855289	105892981	105894274	0.241862068965517	0.462130434782609	1.02831556309159e-11	0.934115574657216	0.220268365817091
KCTD9_SE_105271	KCTD9	chr8	-	25444291	25444335	25440576	25440673	25458198	25458468	0.445931034482759	0.781739130434783	2.03806622866895e-11	0.809866647346283	0.335808095952024
FNDC3A_SE_15315	FNDC3A	chr13	+	49191014	49191109	49188514	49188633	49191208	49191384	0.571091954022989	0.82954347826087	2.3494542561323e-09	0.538594539137506	0.258451524237881
TCF7L2_SE_64510	TCF7L2	chr10	+	113158666	113158717	113158020	113158069	113165554	113167677	0.840195402298851	0.512652173913044	2.6454909636894e-08	-0.71274457832005	-0.327543228385807
UNK_SE_95310	UNK	chr17	+	75792312	75792478	75791759	75792019	75793442	75794198	0.752862068965517	0.910695652173913	4.00904472414161e-10	0.274583421912713	0.157833583208396
IL6ST_SE_156670	IL6ST	chr5	-	55959625	55959671	55957208	55957291	55960401	55960561	0.344781609195402	0.171434782608696	2.46054333677016e-10	-1.00802297320719	-0.173346826586707
SENP5_SE_134738	SENP5	chr3	+	196923413	196923551	196903532	196903610	196929632	196929683	0.773965517241379	0.957239130434783	7.49625919282366e-11	0.306610082292488	0.183273613193403
BAG6_SE_206455	BAG6	chr6	-	31639499	31639646	31639027	31639226	31640198	31640306	0.396609195402299	0.709695652173913	3.96018897927986e-20	0.839482341044369	0.313086456771614
MRPL49_SE_144873	MRPL49	chr11	+	65124501	65124652	65122243	65122424	65125487	65125612	0.772287356321839	0.881717391304348	1.00851296223656e-08	0.191178564054634	0.109430034982509
NUP50_SE_5989	NUP50	chr22	+	45175893	45176080	45171599	45171683	45181285	45181367	0.803528735632184	0.921065217391304	6.58197269693277e-10	0.196953693908042	0.11753648175912
STRN3_SE_88971	STRN3	chr14	-	30918965	30919106	30913523	30913657	30935162	30935304	0.721574712643678	0.421369565217391	2.14255667991727e-10	-0.776062666097498	-0.300205147426287
PIP5K1A_SE_198345	PIP5K1A	chr1	+	151224370	151224406	151224244	151224279	151227319	151227400	0.563712643678161	0.228478260869565	1.01757711990132e-10	-1.30290302345939	-0.335234382808596
MED23_SE_126013	MED23	chr6	-	131615906	131616002	131610045	131610246	131618406	131618519	0.805333333333333	0.931413043478261	2.22201740355452e-09	0.209835036925393	0.126079710144927
KCTD9_SE_105268	KCTD9	chr8	-	25446128	25446250	25440576	25440673	25458198	25458468	0.309931034482759	0.680760869565217	6.67758626872019e-10	1.13520088838278	0.370829835082459
PICALM_SE_83828	PICALM	chr11	-	85990249	85990378	85983865	85983973	85996825	85996929	0.572034482758621	0.303913043478261	1.36914922155678e-10	-0.91244352216246	-0.26812143928036
CEP295_SE_81848	CEP295	chr11	+	93721953	93722050	93721311	93721412	93723040	93723289	0.49832183908046	0.763804347826087	2.17664314320779e-11	0.61612533039797	0.265482508745627
AARS_SE_270941	AARS	chr16	-	70258032	70258217	70255727	70255836	70258979	70259186	0.763080459770115	0.869195652173913	9.04763027090018e-09	0.187845774078851	0.106115192403798
DDX60L_SE_241686	DDX60L	chr4	-	168419301	168419397	168416681	168416797	168420260	168420380	0.767758620689655	0.892391304347826	1.22664042946768e-10	0.217023649292823	0.124632683658171
PPIL3_SE_207255	PPIL3	chr2	-	200885261	200885367	200881420	200881488	200885697	200885772	0.577954022988506	0.348630434782609	9.14358156331139e-10	-0.729256209450154	-0.229323588205897
ZC3H18_SE_47404	ZC3H18	chr16	+	88611267	88611536	88608933	88609051	88622196	88622388	0.452793103448276	0.780391304347826	1.26687195639034e-10	0.785345718086468	0.32759820089955
SRSF10_SE_6027	SRSF10	chr1	-	23971337	23971439	23964346	23967723	23971849	23972012	0.582758620689655	0.369369565217391	1.26673523221037e-10	-0.657833443049824	-0.213389055472264
NDST1_SE_24990	NDST1	chr5	+	150548217	150548388	150545311	150545486	150549677	150549787	0.644448275862069	0.784239130434783	8.74060737303841e-10	0.283229057514964	0.139790854572714
SP110_SE_19325	SP110	chr2	-	230170620	230170761	230168925	230169237	230172065	230172174	0.320701149425287	0.48045652173913	4.25644158957776e-10	0.583176357622664	0.159755372313843
NEDD1_SE_224997	NEDD1	chr12	+	96907603	96907856	96907222	96907300	96909751	96909895	0.380310344827586	0.633108695652174	2.46346575544438e-07	0.735276028623189	0.252798350824588
TCEAL8_SE_154958	TCEAL8	chrX	-	103254604	103254677	103252994	103254017	103255077	103255193	0.507551724137931	0.630195652173913	3.0027957874163e-10	0.312244947454551	0.122643928035982
NPHP3-ACAD11_SE_182646	NPHP3-ACAD11	chr3	-	132690527	132690650	132689073	132689263	132691191	132691286	0.784597701149425	0.905086956521739	1.55297353666823e-09	0.206103297883991	0.120489255372314
PICALM_SE_83769	PICALM	chr11	-	85990249	85990399	85983865	85983973	85996825	85996929	0.674459770114943	0.416173913043478	1.08351765476412e-10	-0.696545856782438	-0.258285857071464
FNDC3A_SE_15305	FNDC3A	chr13	+	49175366	49175541	49168612	49168751	49178567	49178654	0.789471264367816	0.9335	2.5986799956078e-08	0.241763267459724	0.144028735632184
KIN_SE_4483	KIN	chr10	-	7783080	7783175	7780263	7780307	7787819	7788027	0.473758620689655	0.743260869565217	2.10734814046614e-11	0.649716461146062	0.269502248875562
RQCD1_SE_111689	RQCD1	chr2	+	218584611	218584721	218582970	218583086	218587585	218587695	0.686425287356322	0.88345652173913	1.29899080453407e-09	0.364056434462052	0.197031234382809
DGUOK_SE_205771	DGUOK	chr2	+	73957124	73957240	73950584	73950732	73958145	73958245	0.58883908045977	0.747173913043478	3.81368931815062e-11	0.343570661121154	0.158334832583708
ORC5_SE_23153	ORC5	chr7	-	104166771	104166884	104165234	104165282	104168472	104168525	0.827126436781609	0.931195652173913	6.61749776206835e-08	0.170976441689377	0.104069215392304
ACP2_SE_234093	ACP2	chr11	-	47244734	47244867	47243238	47243321	47245304	47245394	0.722689655172414	0.863152173913043	1.85017169386028e-09	0.256238686058455	0.14046251874063
TFAM_SE_255798	TFAM	chr10	+	58390764	58390860	58388669	58388819	58394357	58394414	0.650137931034483	0.790804347826087	2.50968306411978e-08	0.282574975149174	0.140666416791604
TARS2_SE_104559	TARS2	chr1	+	150504631	150504733	150504334	150504435	150504905	150504978	0.491712643678161	0.844652173913043	1.94706682617686e-12	0.780541912286271	0.352939530234883
CD44_SE_43389	CD44	chr11	+	35211245	35211449	35209964	35210054	35214851	35214914	0.798758620689655	0.921391304347826	5.72012932080935e-09	0.206054385950428	0.122632683658171
TOR1AIP2_SE_150236	TOR1AIP2	chr1	-	179877238	179877373	179865435	179865854	179877692	179877806	0.75235632183908	0.860434782608696	9.43505937099444e-09	0.193649750691351	0.108078460769615
SLC44A2_SE_7152	SLC44A2	chr19	+	10635162	10635255	10634973	10635073	10636322	10636585	0.784126436781609	0.892673913043478	1.33499381258876e-11	0.187046965070877	0.108547476261869
AMPD2_SE_245865	AMPD2	chr1	+	109625302	109625433	109620913	109621266	109625661	109625792	0.216264367816092	0.611804347826087	3.10544052452688e-13	1.50027437620382	0.395539980009995
ATXN7_SE_268692	ATXN7	chr3	+	63997620	63997687	63995504	63996483	63999449	64003460	0.55335632183908	0.38454347826087	1.28519424588109e-09	-0.525062046798466	-0.168812843578211
RWDD3_SE_153812	RWDD3	chr1	+	95239776	95239909	95234154	95234315	95246541	95246657	0.0863793103448276	0.268130434782609	2.9879920077677e-09	1.63417728196601	0.181751124437781
ICAM3_SE_162489	ICAM3	chr19	-	10335065	10335353	10334159	10334408	10335670	10335976	0.770494252873563	0.924195652173913	1.92423208547456e-07	0.2624141067438	0.15370139930035
NSUN4_SE_248985	NSUN4	chr1	+	46346920	46347075	46344800	46345144	46352867	46353028	0.559149425287356	0.768565217391304	1.76251307131563e-11	0.45893381072223	0.209415792103948
REXO4_SE_175530	REXO4	chr9	-	133412298	133412492	133410984	133411073	133412777	133412921	0.795712643678161	0.901913043478261	5.54064291984797e-08	0.180740821775276	0.1062003998001
HNRNPA3_SE_229367	HNRNPA3	chr2	+	177217704	177217845	177216859	177216940	177219036	177219159	0.737183908045977	0.88245652173913	6.83570038881426e-09	0.259500620370389	0.145272613693153
UHRF2_SE_35608	UHRF2	chr9	+	6492302	6492401	6486820	6486925	6493825	6493932	0.401091954022989	0.28854347826087	1.21235590875835e-08	-0.475144302532553	-0.112548475762119
TNRC6C_SE_5716	TNRC6C	chr17	+	78097744	78097861	78093619	78093763	78098342	78098537	0.352	0.595130434782609	1.40277075217804e-09	0.757630469795103	0.243130434782609
RNPS1_SE_257010	RNPS1	chr16	-	2264572	2264760	2264175	2264331	2268054	2268412	0.785471264367816	0.680652173913043	8.44415235993099e-08	-0.206640754824394	-0.104819090454773
RPL17_SE_85918	RPL17	chr18	-	49491735	49491833	49491531	49491584	49492257	49492464	0.85216091954023	0.70454347826087	2.10917057833879e-07	-0.274437150628303	-0.14761744127936
ERMP1_SE_92864	ERMP1	chr9	-	5805026	5805217	5801175	5801328	5805610	5805785	0.656827586206897	0.77454347826087	5.37369526772258e-09	0.237831505232709	0.117715892053973
SF1_SE_209684	SF1	chr11	-	64765950	64766155	64764603	64765518	64766899	64767079	0.328666666666667	0.19254347826087	2.29100674684923e-12	-0.771440888184921	-0.136123188405797
CEP192_SE_230789	CEP192	chr18	+	13057584	13057733	13055779	13056698	13059081	13059312	0.674459770114943	0.8275	7.92171157440432e-09	0.295026919430656	0.153040229885057
FAM26F_SE_144458	FAM26F	chr6	+	116461871	116462454	116461369	116461429	116463282	116463771	0.766287356321839	0.526847826086957	2.73844961415354e-09	-0.540499185327348	-0.239439530234883
EPS15L1_SE_243774	EPS15L1	chr19	-	16377121	16377254	16361577	16361984	16385128	16385211	0.676183908045977	0.563282608695652	5.66378603199954e-12	-0.263556753933188	-0.112901299350325
RASGRP1_SE_140542	RASGRP1	chr15	-	38503271	38503376	38502311	38502421	38505839	38505920	0.562057471264368	0.823391304347826	4.07102937910387e-11	0.55086055692287	0.261333833083458
AGER_SE_275428	AGER	chr6	-	32182246	32182336	32181523	32181632	32182567	32182698	0.525862068965517	0.727978260869565	1.13483308246383e-11	0.46921093150246	0.202116191904048
COX15_SE_215615	COX15	chr10	-	99718345	99718500	99716347	99716461	99720986	99721068	0.73151724137931	0.898804347826087	2.10673241761543e-11	0.297115235211463	0.167287106446777
NEDD1_SE_224981	NEDD1	chr12	+	96917620	96917737	96907222	96907300	96919984	96920125	0.785436781609195	0.916847826086956	2.48375475213123e-07	0.223187141961578	0.131411044477761
IMPA1_SE_21218	IMPA1	chr8	-	81670938	81671047	81660515	81660667	81673840	81673949	0.698701149425287	0.867347826086956	1.30010138716014e-08	0.311935149178921	0.168646676661669
FNDC3A_SE_15265	FNDC3A	chr13	+	49172042	49172096	49168612	49168751	49178567	49178654	0.580850574712644	0.885891304347826	1.27112437316720e-09	0.608962621794552	0.305040729635182
HPS4_SE_257295	HPS4	chr22	-	26466050	26466104	26465454	26465551	26466225	26466262	0.415735632183908	0.215891304347826	4.30243218783766e-08	-0.945361269080399	-0.199844327836082
ATP11C_SE_173208	ATP11C	chrX	-	139731650	139731755	139726345	139728962	139737915	139738069	0.240183908045977	0.346673913043478	5.53612479690303e-08	0.529439782963333	0.106490004997501
ANKRD13C_SE_52234	ANKRD13C	chr1	-	70270855	70270956	70259001	70262847	70274719	70274818	0.695333333333333	0.820695652173913	4.93429699972932e-09	0.23914255828122	0.12536231884058
SYNJ1_SE_266065	SYNJ1	chr21	-	32642094	32642133	32641895	32641966	32645645	32645789	0.575494252873563	0.245739130434783	9.47601757526926e-11	-1.22767391657084	-0.329755122438781
QDPR_SE_90232	QDPR	chr4	-	17492231	17492340	17490661	17490745	17501718	17501859	0.518620689655172	0.688260869565217	9.2785525064404e-10	0.408275727530103	0.169640179910045
TSEN15_SE_52985	TSEN15	chr1	+	184072156	184072298	184054727	184054863	184072826	184074210	0.418137931034483	0.605413043478261	2.55754658951482e-11	0.533940835818978	0.187275112443778
TNRC6C_SE_5717	TNRC6C	chr17	+	78097744	78097861	78093619	78093763	78102473	78102544	0.747022988505747	0.890652173913044	2.12829049147201e-07	0.253709486074391	0.143629185407296
TTC31_SE_34085	TTC31	chr2	+	74490024	74490127	74483321	74483410	74490243	74490473	0.651609195402299	0.753565217391304	4.17891876303592e-13	0.209725412356795	0.101956021989005
ZNF438_SE_247186	ZNF438	chr10	-	30857679	30857778	30848530	30850367	30876997	30877065	0.244931034482759	0.138434782608696	6.27831924506534e-09	-0.823169110368858	-0.106496251874063
SLC50A1_SE_236288	SLC50A1	chr1	+	155136827	155136951	155136298	155136376	155137978	155138098	0.659850574712644	0.787521739130435	1.74884651216612e-09	0.255180390380783	0.127671164417791
MRS2_SE_178492	MRS2	chr6	+	24422936	24423050	24418460	24418578	24423583	24426194	0.521333333333333	0.657565217391304	9.70392991301594e-09	0.334927881344025	0.136231884057971
DUS4L_SE_109987	DUS4L	chr7	+	107571144	107571266	107567049	107567186	107575187	107575310	0.776609195402299	0.907586956521739	1.42134967040344e-08	0.224847085814787	0.13097776111944
MAP3K4_SE_226016	MAP3K4	chr6	+	161108950	161109041	161108742	161108859	161109754	161109914	0.481770114942529	0.253565217391304	3.33005627240204e-13	-0.925988044916316	-0.228204897551224
ERBB2IP_SE_43223	ERBB2IP	chr5	+	66072168	66072291	66053405	66054951	66075023	66075230	0.346919540229885	0.19	3.46774355402771e-08	-0.868601684099842	-0.156919540229885
USO1_SE_274733	USO1	chr4	+	75793689	75793901	75790149	75790238	75799621	75799732	0.83083908045977	0.932847826086956	4.4202478334789e-08	0.16707267751531	0.102008745627186
MLX_SE_91152	MLX	chr17	+	42568469	42568559	42567618	42567655	42568836	42568943	0.51948275862069	0.709869565217391	4.84949170964119e-11	0.450478093796536	0.190386806596702
DSC2_SE_266950	DSC2	chr18	-	31068298	31068344	31065973	31068212	31068893	31069151	0.381344827586207	0.263130434782609	3.9454253613337e-10	-0.535318005347782	-0.118214392803598
NIPBL_SE_214103	NIPBL	chr5	+	37000372	37000570	36995621	36995804	37000816	37000888	0.777494252873563	0.89704347826087	5.4465684600049e-09	0.206345900870447	0.119549225387306
ZBTB8OS_SE_272561	ZBTB8OS	chr1	-	32631826	32631879	32627507	32627544	32650432	32650590	0.619724137931035	0.749239130434783	3.23524720389159e-10	0.273800087412557	0.129514992503748
ZNRD1_SE_87772	ZNRD1	chr6	+	30061916	30062017	30061239	30061669	30062223	30062333	0.718747126436782	0.859652173913043	1.76031146369276e-08	0.258268762271406	0.140905047476262
MTERF3_SE_151358	MTERF3	chr8	-	96246306	96246454	96245859	96245931	96250905	96251095	0.645988505747126	0.847021739130435	1.30960389731147e-11	0.390890502467572	0.201033233383308
STAG2_SE_161885	STAG2	chrX	+	124021366	124021431	123961705	123961856	124022530	124022671	0.318816091954023	0.215413043478261	5.76290253648808e-08	-0.565618840719186	-0.103403048475762
UTP18_SE_103071	UTP18	chr17	+	51277129	51277304	51275865	51275991	51280388	51280479	0.652333333333333	0.871652173913044	6.36356561389845e-09	0.4181432033592	0.21931884057971
ARAP1_SE_103852	ARAP1	chr11	-	72687438	72687502	72685068	72685681	72687687	72687738	0.803954022988506	0.920847826086956	4.74526832335904e-08	0.195849766647257	0.116893803098451
IRF4_SE_203380	IRF4	chr6	+	393097	393368	391738	391809	394820	395007	0.0975977011494253	0.42295652173913	9.47187074822496e-11	2.11559029605719	0.325358820589705
LINC00963_SE_223570	LINC00963	chr9	+	129493477	129493595	129488659	129489299	129503322	129503672	0.442873563218391	0.696869565217391	9.40506266693226e-11	0.653993768675601	0.253996001999
